"Please enter a valid XML-identifier (Ex: something_1, block5, id-4).","Please enter a valid XML-identifier (Ex: something_1, block5, id-4).",lib,lib/web/mage/validation.js
"Please enter a valid social security number (Ex: 123-45-6789).","Please enter a valid social security number (Ex: 123-45-6789).",lib,lib/web/mage/validation.js
"Please enter a valid zip code (Ex: 90602 or 90602-1234).","Please enter a valid zip code (Ex: 90602 or 90602-1234).",lib,lib/web/mage/validation.js
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.","Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.",lib,lib/web/mage/validation.js
"Please enter a valid $ amount. For example $100.00.","Please enter a valid $ amount. For example $100.00.",lib,lib/web/mage/validation.js
"Please enter a number 0 or greater in this field.","Please enter a number 0 or greater in this field.",lib,lib/web/mage/validation.js
"Please enter a number greater than 0 in this field.","Please enter a number greater than 0 in this field.",lib,lib/web/mage/validation.js
"Please input a valid CSS-length (Ex: 100px, 77pt, 20em, .5ex or 50%).","Please input a valid CSS-length (Ex: 100px, 77pt, 20em, .5ex or 50%).",lib,lib/web/mage/validation.js
"Please enter a valid number in this field.","Please enter a valid number in this field.",lib,lib/web/mage/validation.js
"The value is not within the specified range.","The value is not within the specified range.",lib,lib/web/mage/validation.js
"Please use letters only (a-z or A-Z) in this field.","Please use letters only (a-z or A-Z) in this field.",lib,lib/web/mage/validation.js
"Please use only letters (a-z), numbers (0-9) or underscore (_) in this field, and the first character should be a letter.","Please use only letters (a-z), numbers (0-9) or underscore (_) in this field, and the first character should be a letter.",lib,lib/web/mage/validation.js
"Please use only letters (a-z or A-Z) or numbers (0-9) in this field. No spaces or other characters are allowed.","Please use only letters (a-z or A-Z) or numbers (0-9) in this field. No spaces or other characters are allowed.",lib,lib/web/mage/validation.js
"Please enter a valid date.","Please enter a valid date.",lib,lib/web/mage/validation.js
"Make sure the To Date is later than or the same as the From Date.","Make sure the To Date is later than or the same as the From Date.",lib,lib/web/mage/validation.js
"Please make sure your passwords match.","Please make sure your passwords match.",lib,lib/web/mage/validation.js
"Please enter a valid URL Key (Ex: ""example-page"", ""example-page.html"" or ""anotherlevel/example-page"").","Please enter a valid URL Key (Ex: ""example-page"", ""example-page.html"" or ""anotherlevel/example-page"").",lib,lib/web/mage/validation.js
"Please enter a valid zip code.","Please enter a valid zip code.",lib,lib/web/mage/validation.js
"Please select one of the options above.","Please select one of the options above.",lib,lib/web/mage/validation.js
"Please select State/Province.","Please select State/Province.",lib,lib/web/mage/validation.js
"Please select a file.","Please select a file.",lib,lib/web/mage/validation.js
"The field isn't complete.","The field isn't complete.",lib,lib/web/mage/validation.js
"This is a required field.","This is a required field.",lib,lib/web/mage/validation.js
"Please select one of the options.","Please select one of the options.",lib,lib/web/mage/validation.js
"Please enter a value less than or equal to %s.","Please enter a value less than or equal to %s.",lib,lib/web/mage/validation.js
"Please enter a value greater than or equal to %s.","Please enter a value greater than or equal to %s.",lib,lib/web/mage/validation.js
"Please enter valid email addresses, separated by commas. For example, johndoe@domain.com, johnsmith@domain.com.","Please enter valid email addresses, separated by commas. For example, johndoe@domain.com, johnsmith@domain.com.",lib,lib/web/mage/validation.js
"Card type does not match credit card number.","Card type does not match credit card number.",lib,lib/web/mage/validation.js
"Credit card number does not match credit card type.","Credit card number does not match credit card type.",lib,lib/web/mage/validation.js
"Incorrect credit card expiration date.","Incorrect credit card expiration date.",lib,lib/web/mage/validation.js
"Please enter a valid credit card verification number.","Please enter a valid credit card verification number.",lib,lib/web/mage/validation.js
"Please enter issue number or start date for switch/solo card type.","Please enter issue number or start date for switch/solo card type.",lib,lib/web/mage/validation.js
"Please enter less or equal than %1 symbols.","Please enter less or equal than %1 symbols.",lib,lib/web/mage/validation.js
"Please enter more or equal than %1 symbols.","Please enter more or equal than %1 symbols.",lib,lib/web/mage/validation.js
"Please enter positive number in this field.","Please enter positive number in this field.",lib,lib/web/mage/validation.js
"Please enter a valid value, ex: 10,20,30","Please enter a valid value, ex: 10,20,30",lib,lib/web/mage/validation.js
"Please enter a valid value from list","Please enter a valid value from list",lib,lib/web/mage/validation.js
"Please enter valid SKU key.","Please enter valid SKU key.",lib,lib/web/mage/validation.js
"Please enter a valid number.","Please enter a valid number.",lib,lib/web/mage/validation.js
"This is required field","This is required field",lib,lib/web/mage/validation.js
"Admin is a required field in the each row.","Admin is a required field in the each row.",lib,lib/web/mage/validation.js
"Password cannot be the same as email address.","Password cannot be the same as email address.",lib,lib/web/mage/validation.js
"Please fix this field.","Please fix this field.",lib,lib/web/mage/validation.js
"Please enter a valid email address.","Please enter a valid email address.",lib,lib/web/mage/validation.js
"Please enter a valid URL.","Please enter a valid URL.",lib,lib/web/mage/validation.js
"Please enter a valid date (ISO).","Please enter a valid date (ISO).",lib,lib/web/mage/validation.js
"Please enter only digits.","Please enter only digits.",lib,lib/web/mage/validation.js
"Please enter the same value again.","Please enter the same value again.",lib,lib/web/mage/validation.js
"Please enter no more than {0} characters.","Please enter no more than {0} characters.",lib,lib/web/mage/validation.js
"Please enter at least {0} characters.","Please enter at least {0} characters.",lib,lib/web/mage/validation.js
"Please enter a value between {0} and {1} characters long.","Please enter a value between {0} and {1} characters long.",lib,lib/web/mage/validation.js
"Please enter a value between {0} and {1}.","Please enter a value between {0} and {1}.",lib,lib/web/mage/validation.js
"Please enter a value less than or equal to {0}.","Please enter a value less than or equal to {0}.",lib,lib/web/mage/validation.js
"Please enter a value greater than or equal to {0}.","Please enter a value greater than or equal to {0}.",lib,lib/web/mage/validation.js
"Please specify the quantity of product(s).","Please specify the quantity of product(s).",lib,lib/web/mage/validation/validation.js
"Please select one of the options.","Please select one of the options.",lib,lib/web/mage/validation/validation.js
"Please enter a date between %min and %max.","Please enter a date between %min and %max.",lib,lib/web/mage/validation/validation.js
"This is a required field.","This is a required field.",lib,lib/web/mage/validation/validation.js
"Please enter a valid full date.","Please enter a valid full date.",lib,lib/web/mage/validation/validation.js
"Please enter a valid month (1-12).","Please enter a valid month (1-12).",lib,lib/web/mage/validation/validation.js
"Please enter a valid year (1900-%1).","Please enter a valid year (1900-%1).",lib,lib/web/mage/validation/validation.js
"Please enter a valid day (1-%1).","Please enter a valid day (1-%1).",lib,lib/web/mage/validation/validation.js
"Please enter a date from the past.","Please enter a date from the past.",lib,lib/web/mage/validation/validation.js
"You are about to allow dotmailer to import customers that haven't explicitly opted into your emails. This means Customers and Guests address book will contain contacts that you might not be able to reach out, depending on the applicable regulations. Do you wish to continue?","You are about to allow dotmailer to import customers that haven't explicitly opted into your emails. This means Customers and Guests address book will contain contacts that you might not be able to reach out, depending on the applicable regulations. Do you wish to continue?",module,Dotdigitalgroup_Email
"You are about to enable this feature for customers that haven't explicitly opted into your emails. Do you wish to continue?","You are about to enable this feature for customers that haven't explicitly opted into your emails. Do you wish to continue?",module,Dotdigitalgroup_Email
"Sorry, but something went wrong. Please contact the seller.","Sorry, but something went wrong. Please contact the seller.",module,Magento_Authorizenet
"We could not detect a size.","We could not detect a size.",module,Magento_Backend
"We don't recognize or support this file extension type.","We don't recognize or support this file extension type.",module,Magento_Backend
"Warning message","Warning message",module,Magento_Backend
"This operation can take a long time","This operation can take a long time",module,Magento_Backend
"This payment is not available","This payment is not available",module,Magento_Braintree
MM,MM,module,Magento_Braintree
YY,YY,module,Magento_Braintree
"Please try again with another form of payment.","Please try again with another form of payment.",module,Magento_Braintree
"Sorry, but something went wrong.","Sorry, but something went wrong.",module,Magento_Braintree
"Payment ","Payment ",module,Magento_Braintree
"Add Products to New Option","Add Products to New Option",module,Magento_Bundle
"Add Products to Option ""%1""","Add Products to Option ""%1""",module,Magento_Bundle
"Warning message","Warning message",module,Magento_Catalog
Submit,Submit,module,Magento_Catalog
"We don't recognize or support this file extension type.","We don't recognize or support this file extension type.",module,Magento_Catalog
"Configure Product","Configure Product",module,Magento_Catalog
OK,OK,module,Magento_Catalog
"This value does not follow the specified format (for example, 200X300).","This value does not follow the specified format (for example, 200X300).",module,Magento_Catalog
"Select type of option.","Select type of option.",module,Magento_Catalog
"Please add rows to option.","Please add rows to option.",module,Magento_Catalog
"Please select items.","Please select items.",module,Magento_Catalog
"Choose existing category.","Choose existing category.",module,Magento_Catalog
"Image Detail","Image Detail",module,Magento_Catalog
Adding...,Adding...,module,Magento_Catalog
Added,Added,module,Magento_Catalog
"does not implement Storage Interface","does not implement Storage Interface",module,Magento_Catalog
"unselect all","unselect all",module,Magento_Catalog
Close,Close,module,Magento_CheckoutAgreements
"Field ","Field ",module,Magento_Checkout
" is required."," is required.",module,Magento_Checkout
"Provided Zip/Postal Code seems to be invalid.","Provided Zip/Postal Code seems to be invalid.",module,Magento_Checkout
" Example: "," Example: ",module,Magento_Checkout
"If you believe it is the right one you can ignore this notice.","If you believe it is the right one you can ignore this notice.",module,Magento_Checkout
"New Address","New Address",module,Magento_Checkout
"Are you sure you would like to remove this item from the shopping cart?","Are you sure you would like to remove this item from the shopping cart?",module,Magento_Checkout
"Review & Payments","Review & Payments",module,Magento_Checkout
"Select a new payment method","Select a new payment method",module,Magento_Checkout
Shipping,Shipping,module,Magento_Checkout
"Save Address","Save Address",module,Magento_Checkout
"Please specify a shipping method.","Please specify a shipping method.",module,Magento_Checkout
"We could not detect a size.","We could not detect a size.",module,Magento_Cms
"New Product Review","New Product Review",module,Magento_ConfigurableProduct
"Here are the products you're about to create.","Here are the products you're about to create.",module,Magento_ConfigurableProduct
"You created these products for this configuration.","You created these products for this configuration.",module,Magento_ConfigurableProduct
"Disassociated Products","Disassociated Products",module,Magento_ConfigurableProduct
"These products are not associated.","These products are not associated.",module,Magento_ConfigurableProduct
"Disable Product","Disable Product",module,Magento_ConfigurableProduct
"Enable Product","Enable Product",module,Magento_ConfigurableProduct
"Incl. Tax","Incl. Tax",module,Magento_ConfigurableProduct
"Choose a new product to delete and replace the current product configuration.","Choose a new product to delete and replace the current product configuration.",module,Magento_ConfigurableProduct
"An attribute has been removed. This attribute will no longer appear in your configurations.","An attribute has been removed. This attribute will no longer appear in your configurations.",module,Magento_ConfigurableProduct
"Select options for all attributes or remove unused attributes.","Select options for all attributes or remove unused attributes.",module,Magento_ConfigurableProduct
"Choose this option to delete and replace extension data for all past configurations.","Choose this option to delete and replace extension data for all past configurations.",module,Magento_ConfigurableProduct
"Please select attribute for {section} section.","Please select attribute for {section} section.",module,Magento_ConfigurableProduct
"Please fill in the values for {section} section.","Please fill in the values for {section} section.",module,Magento_ConfigurableProduct
"Please fill-in correct values.","Please fill-in correct values.",module,Magento_ConfigurableProduct
"Please select image(s) for your attribute.","Please select image(s) for your attribute.",module,Magento_ConfigurableProduct
"Please choose image(s).","Please choose image(s).",module,Magento_ConfigurableProduct
"We could not detect a size.","We could not detect a size.",module,Magento_ConfigurableProduct
"We don't recognize or support this file extension type.","We don't recognize or support this file extension type.",module,Magento_ConfigurableProduct
"When you remove or add an attribute, we automatically update all configurations and you will need to recreate current configurations manually.","When you remove or add an attribute, we automatically update all configurations and you will need to recreate current configurations manually.",module,Magento_ConfigurableProduct
"Please select attribute(s).","Please select attribute(s).",module,Magento_ConfigurableProduct
"Generate Products","Generate Products",module,Magento_ConfigurableProduct
"Something went wrong.","Something went wrong.",module,Magento_ConfigurableProduct
"Buy %1 for %2 each and","Buy %1 for %2 each and",module,Magento_ConfigurableProduct
save,save,module,Magento_ConfigurableProduct
"Are you sure you want to do this?","Are you sure you want to do this?",module,Magento_Customer
"Are you sure you want to delete this address?","Are you sure you want to delete this address?",module,Magento_Customer
Weak,Weak,module,Magento_Customer
Medium,Medium,module,Magento_Customer
Strong,Strong,module,Magento_Customer
"Very Strong","Very Strong",module,Magento_Customer
"Guest checkout is disabled.","Guest checkout is disabled.",module,Magento_Customer
"Field ","Field ",module,Magento_Dhl
" is required."," is required.",module,Magento_Dhl
"We could not detect a size.","We could not detect a size.",module,Magento_Downloadable
"Field ","Field ",module,Magento_Fedex
" is required."," is required.",module,Magento_Fedex
"Instant Purchase","Instant Purchase",module,Magento_InstantPurchase
"Instant Purchase Confirmation","Instant Purchase Confirmation",module,Magento_InstantPurchase
"Are you sure you want to place order and pay?","Are you sure you want to place order and pay?",module,Magento_InstantPurchase
"Shipping Address","Shipping Address",module,Magento_InstantPurchase
"Billing Address","Billing Address",module,Magento_InstantPurchase
"Payment Method","Payment Method",module,Magento_InstantPurchase
"Shipping Method","Shipping Method",module,Magento_InstantPurchase
"Sorry, something went wrong. Please try again later.","Sorry, something went wrong. Please try again later.",module,Magento_Integration
"Popup Blocker is enabled! Please add this site to your exception list.","Popup Blocker is enabled! Please add this site to your exception list.",module,Magento_Integration
Allow,Allow,module,Magento_Integration
Done,Done,module,Magento_Integration
"We can't complete your order because you don't have a payment method set up.","We can't complete your order because you don't have a payment method set up.",module,Magento_Multishipping
"Please choose a payment method.","Please choose a payment method.",module,Magento_Multishipping
"Field ","Field ",module,Magento_OfflineShipping
" is required."," is required.",module,Magento_OfflineShipping
"Please enter a valid credit card type number.","Please enter a valid credit card type number.",module,Magento_Payment
"Please enter a valid credit card number.","Please enter a valid credit card number.",module,Magento_Payment
"Incorrect credit card expiration month.","Incorrect credit card expiration month.",module,Magento_Payment
"Incorrect credit card expiration year.","Incorrect credit card expiration year.",module,Magento_Payment
"An error occurred on the server. Please try to place the order again.","An error occurred on the server. Please try to place the order again.",module,Magento_Payment
"Sorry, something went wrong.","Sorry, something went wrong.",module,Magento_Paypal
"Sorry, something went wrong. Please try again later.","Sorry, something went wrong. Please try again later.",module,Magento_Paypal
"Video Error","Video Error",module,Magento_ProductVideo
"Unknown video type","Unknown video type",module,Magento_ProductVideo
"Invalid video url","Invalid video url",module,Magento_ProductVideo
"Youtube API key is invalid","Youtube API key is invalid",module,Magento_ProductVideo
"Video cant be shown due to the following reason: ","Video cant be shown due to the following reason: ",module,Magento_ProductVideo
"Video not found","Video not found",module,Magento_ProductVideo
"New Video","New Video",module,Magento_ProductVideo
Save,Save,module,Magento_ProductVideo
Cancel,Cancel,module,Magento_ProductVideo
Delete,Delete,module,Magento_ProductVideo
"Edit Video","Edit Video",module,Magento_ProductVideo
"Images and Videos","Images and Videos",module,Magento_ProductVideo
"An error occurred while logging process.","An error occurred while logging process.",module,Magento_ReleaseNotification
"Please select one of each of the ratings above.","Please select one of each of the ratings above.",module,Magento_Review
"This won't take long . . .","This won't take long . . .",module,Magento_Rule
"Your coupon was successfully removed.","Your coupon was successfully removed.",module,Magento_SalesRule
"Your coupon was successfully applied.","Your coupon was successfully applied.",module,Magento_SalesRule
"Gift Options for ","Gift Options for ",module,Magento_Sales
"Add Products","Add Products",module,Magento_Sales
"You have item changes","You have item changes",module,Magento_Sales
Ok,Ok,module,Magento_Sales
"These changes affect all related products.","These changes affect all related products.",module,Magento_Swatches
"We could not detect a size.","We could not detect a size.",module,Magento_Theme
"We don't recognize this file extension.","We don't recognize this file extension.",module,Magento_Theme
Add,Add,module,Magento_Ui
"Something went wrong.","Something went wrong.",module,Magento_Ui
Yes,Yes,module,Magento_Ui
No,No,module,Magento_Ui
Done,Done,module,Magento_Ui
options,options,module,Magento_Ui
Select...,Select...,module,Magento_Ui
Selected,Selected,module,Magento_Ui
"Select All","Select All",module,Magento_Ui
"Deselect All","Deselect All",module,Magento_Ui
"Select All on This Page","Select All on This Page",module,Magento_Ui
"Deselect All on This Page","Deselect All on This Page",module,Magento_Ui
On,On,module,Magento_Ui
Off,Off,module,Magento_Ui
"Go to Details Page","Go to Details Page",module,Magento_Ui
"New View","New View",module,Magento_Ui
"Default View","Default View",module,Magento_Ui
"${ $.visible } out of ${ $.total } visible","${ $.visible } out of ${ $.total } visible",module,Magento_Ui
"You have successfully saved your edits.","You have successfully saved your edits.",module,Magento_Ui
"There are {placeholder} messages requires your attention.","There are {placeholder} messages requires your attention.",module,Magento_Ui
from,from,module,Magento_Ui
to,to,module,Magento_Ui
"You haven't selected any items!","You haven't selected any items!",module,Magento_Ui
"Search by keyword","Search by keyword",module,Magento_Ui
Keyword,Keyword,module,Magento_Ui
"Select Date","Select Date",module,Magento_Ui
"Please enter more or equal than {0} symbols.","Please enter more or equal than {0} symbols.",module,Magento_Ui
"Please enter less or equal than {0} symbols.","Please enter less or equal than {0} symbols.",module,Magento_Ui
"Please enter {0} words or less.","Please enter {0} words or less.",module,Magento_Ui
"Please enter at least {0} words.","Please enter at least {0} words.",module,Magento_Ui
"Please enter between {0} and {1} words.","Please enter between {0} and {1} words.",module,Magento_Ui
"Letters or punctuation only please","Letters or punctuation only please",module,Magento_Ui
"Letters, numbers, spaces or underscores only please","Letters, numbers, spaces or underscores only please",module,Magento_Ui
"Letters only please","Letters only please",module,Magento_Ui
"No white space please","No white space please",module,Magento_Ui
"Your ZIP-code must be in the range 902xx-xxxx to 905-xx-xxxx","Your ZIP-code must be in the range 902xx-xxxx to 905-xx-xxxx",module,Magento_Ui
"A positive or negative non-decimal number please","A positive or negative non-decimal number please",module,Magento_Ui
"The specified vehicle identification number (VIN) is invalid.","The specified vehicle identification number (VIN) is invalid.",module,Magento_Ui
"Please enter a correct date","Please enter a correct date",module,Magento_Ui
"Vul hier een geldige datum in.","Vul hier een geldige datum in.",module,Magento_Ui
"Please enter a valid time, between 00:00 and 23:59","Please enter a valid time, between 00:00 and 23:59",module,Magento_Ui
"Please enter a valid time, between 00:00 am and 12:00 pm","Please enter a valid time, between 00:00 am and 12:00 pm",module,Magento_Ui
"Please specify a valid phone number","Please specify a valid phone number",module,Magento_Ui
"Please specify a valid mobile number","Please specify a valid mobile number",module,Magento_Ui
"Please enter at least {0} characters","Please enter at least {0} characters",module,Magento_Ui
"Please enter a valid credit card number.","Please enter a valid credit card number.",module,Magento_Ui
"Please enter a valid IP v4 address.","Please enter a valid IP v4 address.",module,Magento_Ui
"Please enter a valid IP v6 address.","Please enter a valid IP v6 address.",module,Magento_Ui
"Invalid format.","Invalid format.",module,Magento_Ui
"HTML tags are not allowed.","HTML tags are not allowed.",module,Magento_Ui
"Please select an option.","Please select an option.",module,Magento_Ui
"Empty Value.","Empty Value.",module,Magento_Ui
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces only in this field.","Please use only letters (a-z or A-Z), numbers (0-9) or spaces only in this field.",module,Magento_Ui
"Please use only letters (a-z or A-Z), numbers (0-9) or underscore (_) in this field, and the first character should be a letter.","Please use only letters (a-z or A-Z), numbers (0-9) or underscore (_) in this field, and the first character should be a letter.",module,Magento_Ui
"Please use only letters (a-z or A-Z), numbers (0-9), spaces and ""#"" in this field.","Please use only letters (a-z or A-Z), numbers (0-9), spaces and ""#"" in this field.",module,Magento_Ui
"Please enter a valid phone number. For example (123) 456-7890 or 123-456-7890.","Please enter a valid phone number. For example (123) 456-7890 or 123-456-7890.",module,Magento_Ui
"Please enter a valid fax number (Ex: 123-456-7890).","Please enter a valid fax number (Ex: 123-456-7890).",module,Magento_Ui
"Please enter a valid email address (Ex: johndoe@domain.com).","Please enter a valid email address (Ex: johndoe@domain.com).",module,Magento_Ui
"Please enter 6 or more characters. Leading and trailing spaces will be ignored.","Please enter 6 or more characters. Leading and trailing spaces will be ignored.",module,Magento_Ui
"Please enter 7 or more characters, using both numeric and alphabetic.","Please enter 7 or more characters, using both numeric and alphabetic.",module,Magento_Ui
"Minimum length of this field must be equal or greater than %1 symbols. Leading and trailing spaces will be ignored.","Minimum length of this field must be equal or greater than %1 symbols. Leading and trailing spaces will be ignored.",module,Magento_Ui
"Minimum of different classes of characters in password is %1. Classes of characters: Lower Case, Upper Case, Digits, Special Characters.","Minimum of different classes of characters in password is %1. Classes of characters: Lower Case, Upper Case, Digits, Special Characters.",module,Magento_Ui
"Please enter a valid URL. Protocol is required (http://, https:// or ftp://).","Please enter a valid URL. Protocol is required (http://, https:// or ftp://).",module,Magento_Ui
"Please enter a valid URL. For example http://www.example.com or www.example.com.","Please enter a valid URL. For example http://www.example.com or www.example.com.",module,Magento_Ui
"Please enter a valid XML-identifier (Ex: something_1, block5, id-4).","Please enter a valid XML-identifier (Ex: something_1, block5, id-4).",module,Magento_Ui
"Please enter a valid social security number (Ex: 123-45-6789).","Please enter a valid social security number (Ex: 123-45-6789).",module,Magento_Ui
"Please enter a valid zip code (Ex: 90602 or 90602-1234).","Please enter a valid zip code (Ex: 90602 or 90602-1234).",module,Magento_Ui
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.","Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.",module,Magento_Ui
"Please enter a valid $ amount. For example $100.00.","Please enter a valid $ amount. For example $100.00.",module,Magento_Ui
"Please enter a number 0 or greater in this field.","Please enter a number 0 or greater in this field.",module,Magento_Ui
"Please enter a number greater than 0 in this field.","Please enter a number greater than 0 in this field.",module,Magento_Ui
"Please input a valid CSS-length (Ex: 100px, 77pt, 20em, .5ex or 50%).","Please input a valid CSS-length (Ex: 100px, 77pt, 20em, .5ex or 50%).",module,Magento_Ui
"Please enter a valid number in this field.","Please enter a valid number in this field.",module,Magento_Ui
"Please enter a valid integer in this field.","Please enter a valid integer in this field.",module,Magento_Ui
"The value is not within the specified range.","The value is not within the specified range.",module,Magento_Ui
"Please use letters only (a-z or A-Z) in this field.","Please use letters only (a-z or A-Z) in this field.",module,Magento_Ui
"Please use only letters (a-z), numbers (0-9) or underscore (_) in this field, and the first character should be a letter.","Please use only letters (a-z), numbers (0-9) or underscore (_) in this field, and the first character should be a letter.",module,Magento_Ui
"Please use only letters (a-z or A-Z) or numbers (0-9) in this field. No spaces or other characters are allowed.","Please use only letters (a-z or A-Z) or numbers (0-9) in this field. No spaces or other characters are allowed.",module,Magento_Ui
"Please enter a valid date.","Please enter a valid date.",module,Magento_Ui
"Please enter a valid URL Key (Ex: ""example-page"", ""example-page.html"" or ""anotherlevel/example-page"").","Please enter a valid URL Key (Ex: ""example-page"", ""example-page.html"" or ""anotherlevel/example-page"").",module,Magento_Ui
"Please enter a valid zip code.","Please enter a valid zip code.",module,Magento_Ui
"Please select State/Province.","Please select State/Province.",module,Magento_Ui
"Please enter a value less than or equal to {0}.","Please enter a value less than or equal to {0}.",module,Magento_Ui
"Please enter a value greater than or equal to {0}.","Please enter a value greater than or equal to {0}.",module,Magento_Ui
"Please enter valid email addresses, separated by commas. For example, johndoe@domain.com, johnsmith@domain.com.","Please enter valid email addresses, separated by commas. For example, johndoe@domain.com, johnsmith@domain.com.",module,Magento_Ui
"Please enter issue number or start date for switch/solo card type.","Please enter issue number or start date for switch/solo card type.",module,Magento_Ui
"This is a required field.","This is a required field.",module,Magento_Ui
"Please enter positive number in this field.","Please enter positive number in this field.",module,Magento_Ui
"Please enter a valid value, ex: 10,20,30","Please enter a valid value, ex: 10,20,30",module,Magento_Ui
"We don't recognize or support this file extension type.","We don't recognize or support this file extension type.",module,Magento_Ui
"File you are trying to upload exceeds maximum file size limit.","File you are trying to upload exceeds maximum file size limit.",module,Magento_Ui
"Please use tag SCRIPT with SRC attribute or with proper content to include JavaScript to the document.","Please use tag SCRIPT with SRC attribute or with proper content to include JavaScript to the document.",module,Magento_Ui
"The date is not within the specified range.","The date is not within the specified range.",module,Magento_Ui
Attention,Attention,module,Magento_Ui
OK,OK,module,Magento_Ui
Close,Close,module,Magento_Ui
Ok,Ok,module,Magento_Ui
"Field ","Field ",module,Magento_Ups
" is required."," is required.",module,Magento_Ups
"Field ","Field ",module,Magento_Usps
" is required."," is required.",module,Magento_Usps
Cancel,Cancel,module,Magento_Vault
"Could not authenticate. Please try again later","Could not authenticate. Please try again later",module,Mageplaza_SocialLogin
Continue,Continue,module,Mageplaza_Reports
"Field ","Field ",module,Temando_Shipping
" is required."," is required.",module,Temando_Shipping
"Bss Commerce","Bss Commerce",module,Bss_PromotionBar
"General Configuration","General Configuration",module,Bss_PromotionBar
"Display “Close” button","Display “Close” button",module,Bss_PromotionBar
"Display Multiple Promotion Bars","Display Multiple Promotion Bars",module,Bss_PromotionBar
"Enable Slide Control","Enable Slide Control",module,Bss_PromotionBar
"Enable Slider Pagination","Enable Slider Pagination",module,Bss_PromotionBar
"Autoplay Speed of Slider (seconds)","Autoplay Speed of Slider (seconds)",module,Bss_PromotionBar
"Auto Close Slider After (seconds)","Auto Close Slider After (seconds)",module,Bss_PromotionBar
"Create New Promotion Bar","Create New Promotion Bar",module,Bss_PromotionBar
"Delete Promotion Bar","Delete Promotion Bar",module,Bss_PromotionBar
"Are you sure you wan't to delete selected Promotion Bar(s)?","Are you sure you wan't to delete selected Promotion Bar(s)?",module,Bss_PromotionBar
"Enable Promotion Bar","Enable Promotion Bar",module,Bss_PromotionBar
"Are you sure you wan't to enable selected Promotion Bar(s)?","Are you sure you wan't to enable selected Promotion Bar(s)?",module,Bss_PromotionBar
Disable,Disable,module,Bss_PromotionBar
"Disable Promotion Bar","Disable Promotion Bar",module,Bss_PromotionBar
"Are you sure you wan't to deactive selected Promotion Bar(s)?","Are you sure you wan't to deactive selected Promotion Bar(s)?",module,Bss_PromotionBar
ID,ID,module,Bss_PromotionBar
Rentals,Rentals,module,Ibapi_Multiv
"Products Cats","Products Cats",module,Ibapi_Multiv
"Subscription Product ID","Subscription Product ID",module,Ibapi_Multiv
"Rental Cats","Rental Cats",module,Ibapi_Multiv
"Rental Commission percent","Rental Commission percent",module,Ibapi_Multiv
"Cloths Cats(to show size)","Cloths Cats(to show size)",module,Ibapi_Multiv
"Default Size","Default Size",module,Ibapi_Multiv
Discount,Discount,module,Ibapi_Multiv
NotExclusive,NotExclusive,module,Ibapi_Multiv
"Add New Post","Add New Post",module,Ibapi_Multiv
"Are you sure you wan't to delete selected items?","Are you sure you wan't to delete selected items?",module,Ibapi_Multiv
ID,ID,module,Ibapi_Multiv
"Purchased From","Purchased From",module,Ibapi_Multiv
Washed,Washed,module,Ibapi_Multiv
Method,Method,module,Ibapi_Multiv
"Order Status","Order Status",module,Ibapi_Multiv
State,State,module,Ibapi_Multiv
Customer,Customer,module,Ibapi_Multiv
Owner,Owner,module,Ibapi_Multiv
none,none,module,Ibapi_Multiv
Overview,Overview,module,Ibapi_Multiv
Details,Details,module,Ibapi_Multiv
"More Information","More Information",module,Ibapi_Multiv
"Guide Des Tailles","Guide Des Tailles",module,Ibapi_Multiv
Social,Social,module,Ibapi_Multiv
Rental,Rental,module,Ibapi_Multiv
"Mes produits en location","Mes produits en location",module,Ibapi_Multiv
Moneybox,Moneybox,module,Ibapi_Multiv
"Point payment system","Point payment system",module,Ibapi_Pointpay
Enabled,Enabled,module,Ibapi_Pointpay
"Paypoint ","Paypoint ",module,Ibapi_Pointpay
"Custom Ship","Custom Ship",module,Ibapi_Shipping
"Enabled for Checkout","Enabled for Checkout",module,Ibapi_Shipping
Title,Title,module,Ibapi_Shipping
Rate(std),Rate(std),module,Ibapi_Shipping
Rate(Exp),Rate(Exp),module,Ibapi_Shipping
"Free std limit","Free std limit",module,Ibapi_Shipping
"Express postal codes by 1111,2222","Express postal codes by 1111,2222",module,Ibapi_Shipping
"Title for vip","Title for vip",module,Ibapi_Shipping
"Title Normal","Title Normal",module,Ibapi_Shipping
"Pickup Title","Pickup Title",module,Ibapi_Shipping
"Sort Order","Sort Order",module,Ibapi_Shipping
"NetBase Team","NetBase Team",module,Netbaseteam_Faq
"General Settings","General Settings",module,Netbaseteam_Faq
"Enable FAQ On Frontend","Enable FAQ On Frontend",module,Netbaseteam_Faq
"Show FAQ in Category Page","Show FAQ in Category Page",module,Netbaseteam_Faq
"Show Related FAQ in Product View Page","Show Related FAQ in Product View Page",module,Netbaseteam_Faq
"FAQ Page Settings","FAQ Page Settings",module,Netbaseteam_Faq
"Show FAQ in Sidebar","Show FAQ in Sidebar",module,Netbaseteam_Faq
